City,Address,Floor,Bathroom,Bedroom,Land,Road,Price,Face
Kathmandu,Tikathali,3,3,4,1005.35,13,19000000,West
Kathmandu,Tikathali,3,4,5,1026.75,13,24000000,West
Kathmandu,Tikathali,3,4,5,1026.75,13,23500000,West
Kathmandu,Tikathali,3,2,6,1095.2,13,23000000,West
Kathmandu,Tikathali,3,3,5,1219.26,13,18500000,West
Kathmandu,Tikathali,3,4,6,1283.4375,13,24000000,West
Kathmandu,Tikathali,3,2,6,1369,13,23000000,West
Kathmandu,Tikathali,3,4,7,1026.75,13,21800000,West
Kathmandu,Tikathali,3,3,7,1219.26,13,25500000,West
Kathmandu,Tikathali,3,3,5,1369,13,24000000,West
Kathmandu,Tikathali,2.5,4,5,1095.2,13,22000000,West
Kathmandu,Tikathali,2.5,4,5,1369,13,35000000,West
Kathmandu,Tikathali,2.5,4,4,1129.425,13,23000000,West
Kathmandu,Tikathali,2.5,4,4,1026.75,13,29000000,West
Kathmandu,Tikathali,2.5,3,5,1369,13,29000000,West
Kathmandu,Tikathali,3,4,6,1369,13,37500000,West
Lalitpur,Tikathali,2.5,2,5,1133.703125,10,15000000,East
Lalitpur,Tikathali,3,3,6,1026.75,10,16500000,South
Lalitpur,Tikathali,2,2,3,1369,13,17000000,West
Lalitpur,Tikathali,3,3,3,855.625,10,18500000,North East
Lalitpur,Tikathali,2.5,2,4,1026.75,13,18500000,South
Lalitpur,Tikathali,2.5,3,5,752.95,13,19500000,West
Lalitpur,Tikathali,3,3,5,1112.3125,13,19500000,North
Lalitpur,Tikathali,2,4,5,1561.515625,15,19500000,South East
Lalitpur,Tikathali,3,4,5,941.1875,13,19900000,East
Lalitpur,Tikathali,2.5,3,9,787.175,13,21500000,East
Lalitpur,Tikathali,2.5,4,6,1369,20,21500000,West
Lalitpur,Tikathali,2.5,4,6,600,12,22000000,South East
Lalitpur,Tikathali,2.5,5,6,1026.75,13,22000000,South East
Lalitpur,Tikathali,2.5,3,6,1112.3125,12,22500000,North
Lalitpur,Tikathali,3,3,6,1197.875,12,22500000,East
Lalitpur,Tikathali,2.5,4,4,1155.09,13,22500000,South
Lalitpur,Tikathali,3,3,6,1069.53125,12,23000000,South
Lalitpur,Tikathali,2.5,4,6,1197.875,12,23000000,South East
Lalitpur,Tikathali,2.5,3,4,1026.75,13,23000000,South
Lalitpur,Tikathali,2.5,3,7,1026.75,13,23000000,South
Lalitpur,Tikathali,2.5,4,4,1026.75,13,23000000,East
Lalitpur,Tikathali,2.5,4,5,1112.3125,13,23500000,South East
Lalitpur,Tikathali,2.5,3,7,1112.3125,20,23500000,West
Lalitpur,Tikathali,2.5,3,7,1026.75,13,24100000,North West
Lalitpur,Tikathali,2.5,5,6,1197.875,16,24500000,East
Lalitpur,Tikathali,2.5,3,6,1060.975,13,25000000,North
Lalitpur,Tikathali,2.5,4,4,1133.7,13,25000000,East
Lalitpur,Tikathali,2.5,3,6,1112.3125,13,25000000,South West
Lalitpur,Tikathali,2.5,5,6,1112.3125,13,25000000,South
Lalitpur,Tikathali,2.5,3,3,1197.875,13,25000000,South West
Lalitpur,Tikathali,2.5,5,6,1026.75,16,25000000,East
Lalitpur,Tikathali,2.5,3,7,1197.875,12,26000000,East
Lalitpur,Tikathali,2.5,3,5,1882.37,12,26000000,West
Lalitpur,Tikathali,2.5,4,7,1403.225,13,27000000,North West
Lalitpur,Tikathali,2,5,5,1095.2,13,29500000,East
Lalitpur,Tikathali,3,5,6,1369,10,35000000,North East
Lalitpur,Tikathali,2.5,4,5,1283.4375,13,37500000,South East
Kathmandu,Tikathali,3,4,5,1095.2,13,27500000,West
Kathmandu,Tikathali,3,4,5,1197.875,13,18000000,West
Kathmandu,Tinthana,3,3,3,1369,13,24000000,West
Kathmandu,Tinthana,3,4,5,1090.92,13,20000000,West
Kathmandu,Tinthana,3,4,4,1711.25,13,35000000,West
Kathmandu,Tinthana,2.5,3,5,1026.75,13,16000000,East
Kathmandu,Tinthana,3,4,8,1500,16,32500000,East
Kathmandu,Tokha,2.5,3,3,1369,13,32500000,West
Kathmandu,Tokha,2.5,4,5,1711.25,13,35000000,West
Kathmandu,Tokha,3,3,5,1026.75,13,22500000,West
Kathmandu,Tokha,3,3,6,1026.75,13,24500000,West
Kathmandu,Tokha,3,3,6,1369,13,26500000,West
Kathmandu,Tokha,3,4,6,1369,13,25500000,West
Kathmandu,Tokha,3,5,6,1369,13,25500000,West
Kathmandu,Tokha,2.5,5,7,1026.75,13,27500000,West
Kathmandu,Tokha,3,4,7,1497.34,13,36000000,West
Kathmandu,Tokha,3,4,6,1283.43,13,28000000,West
Kathmandu,Tokha,3,4,3,1112.31,13,26000000,West
Kathmandu,Tokha,3,3,4,1026.75,13,22500000,West
Kathmandu,Tokha,2.5,5,9,1197.875,13,30000000,West
Kathmandu,Tokha,3,2,3,1711.25,13,25000000,West
Kathmandu,Tokha,2.5,4,3,2395.75,13,67500000,West
Kathmandu,Tokha,3,3,4,1369,13,25000000,West
Kathmandu,Tokha,2.5,4,4,1369,13,30000000,West
Kathmandu,Tokha,3,3,5,1711.25,13,32500000,West
Kathmandu,Tokha,3,2,3,1369,13,33000000,West
Kathmandu,Tokha,3,3,5,1283.43,13,37500000,West
Kathmandu,Tokha,3,4,6,1197.875,13,27500000,West
Kathmandu,Tokha,3,4,5,1026.75,13,22000000,West
Kathmandu,Tokha,3,4,6,1711.25,13,27000000,West
Kathmandu,Tokha,2.5,3,5,1026.75,13,19500000,West
Kathmandu,Tokha,2,2,4,1112.3125,13,14200000,West
Kathmandu,Tokha,3,6,5,1112.3125,12,17800000,South
Kathmandu,Tokha,2,3,4,2930.515625,12,19000000,East
Kathmandu,Tokha,3,6,6,1026.75,13,21000000,East
Kathmandu,Tokha,3,5,5,1112.3125,13,22000000,East
Kathmandu,Tokha,3,5,6,1369,13,23000000,East
Kathmandu,Tokha,3,6,7,1283.4375,15,23500000,East
Kathmandu,Tokha,3,3,5,1026.75,11,24000000,South
Kathmandu,Tokha,3,3,7,1540.125,10,24500000,South East
Kathmandu,Tokha,2,3,4,1112.3125,12,25000000,East
Kathmandu,Tokha,3,6,7,1882.375,18,25000000,West
Kathmandu,Tokha,2.5,3,6,1369,10,26000000,North East
Kathmandu,Tokha,3,4,3,1112.3125,13,26000000,South West
Kathmandu,Tokha,2.5,4,3,1026.75,14,26000000,South West
Kathmandu,Tokha,2.5,4,5,1500,20,26000000,East
Kathmandu,Tokha,2.5,3,6,1026.75,13,26500000,West
Kathmandu,Tokha,2.5,5,5,1471.675,15,28000000,South
Kathmandu,Tokha,3,5,6,1369,13,29000000,South
Kathmandu,Tokha,2,3,4,1369,13,29500000,East
Kathmandu,Tokha,3,5,6,1711.25,14,30000000,North
Kathmandu,Tokha,3,6,6,1369,14,33500000,South East
Kathmandu,Tokha,3,4,6,1369,13,37500000,East
Kathmandu,Tokha,3,4,5,1411.78125,20,41000000,South East
Kathmandu,Tokha,2.5,3,5,1779.7,12,45000000,North East
Kathmandu,Tokha,3,4,6,2823.5625,15,53000000,West
Kathmandu,Tokha,2.5,6,5,2806.45,18,70000000,West
Kathmandu,Tokha,3,7,5,2909.125,18,70000000,North West
Kathmandu,Tokha,3,3,4,3422.5,13,58000000,West
Kathmandu,Tokha,3,4,5,1026.75,13,23500000,West
Kathmandu,Tokha,3,4,5,3175.4355,13,80000000,West
Kathmandu,Tokha,3,5,7,1369,13,29000000,West
Kathmandu,Tokha,2.5,3,5,3422.5,13,57500000,West
Kathmandu,Tokha,2.5,3,3,2053.5,13,52500000,West
Kathmandu,Town planning,3.5,6,7,1711.25,14,45000000,East
Kathmandu,Tribhuwan Park,2.5,4,5,2053.5,20,32000000,East
Kathmandu,Tushal,2.5,4,5,1711.25,15,29500000,East
Kathmandu,Tyanglafat,2.5,4,7,1026.75,10,24500000,North East
Kathmandu,Tyanglafat,2.5,3,4,2464.2,20,57000000,East
Lalitpur,United colony,3,4,5,1882.375,13,35000000,South East
Lalitpur,United colony,3,4,5,1882.375,13,35000000,West
Lalitpur,Vinayak Colony,2.5,3,4,1471.675,20,51000000,West
Lalitpur,Vinayak Colony,2.5,2,4,1471.675,20,51000000,West
Kathmandu,Wasik,3,4,5,1779.7,14,37500000,South
Kathmandu,Wasik,3,4,5,1779.7,13,41000000,South West
Kathmandu,Wasik,2.5,4,3,3080.25,15,70000000,North
Kathmandu,Yetkha,2.5,3,3,1026.75,13,25000000,West
