Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
,Kathmandu,Budhanilkantha,6845,100000000,5,3,West,20
2.5, Lalitpur,Ochu Height,2053.5,35000000,6,4,West,20
2.5, Kathmandu,Balkhu,2738,72000000,7,5,West,20
,Kathmandu,Naxal,3422.5,200000,0,0,South East,20
3,Kathmandu,Budhanilkantha,3080.25,55000000,4,4,South East,20
3,Kathmandu,Budhanilkantha,2481.3125,58000000,5,5,East,20
3.5, Kathmandu,Maijubahal,1711.25,47500000,,,West,20
3.5,Kathmandu,Naxal,2224.625,150000000,0,0,North,20
3.5, Kathmandu,Maijubahal,1711.25,47500000,7,6,West,20
2.5, Kathmandu,Aakasedhara,1711.25,45000000,,,,20
2.5, Lalitpur,Bhaisepati,1711.25,40000000,5,4,West,20
3,Kathmandu,Budhanilkantha,1796.8125,50000000,4,4,West,20
,Kathmandu,Naxal,8214,400000,0,0,South,20
2,Kathmandu,Naxal,8214,250000,4,3,West,20
7,Kathmandu,Naxal,2100,170000,3,4,East,20
,Kathmandu,Budhanilkantha,2738,42000000,0,3,South East,20
3,Kathmandu,Hattigauda,2053.5,37500000,0,0,South,20
2.5, Kathmandu,Budhanilkantha,2738,70000000,6,5,West,20
4,Kathmandu,Boudha,2395.75,33000000,0,0,East,20
2.5, Lalitpur,Imadol,1026.75,27500000,5,3,,20
3,Kathmandu,Boudha,1112.3125,22000000,10,3,South,20
2,Kathmandu,Budhanilkantha,1711.25,37500000,8,2,West,20
3,Kathmandu,Budhanilkantha,2823.5625,77500000,5,5,East,20
3,Kathmandu,Budhanilkantha,1540.125,45000000,3,4,South West,20
3,Kathmandu,Budhanilkantha,770.0625,135000000,6,6,East,20
3.5, Kathmandu,Lazimpat,787.175,52500000,4,4,,20
3,Kathmandu,Hattisar,8299.5625,43500000,0,0,West,20
3,Kathmandu,Hattisar,27380,50000000,3,3,South,20
, Kathmandu,Kalimati,342.25,22500000,,,,20
3,Kathmandu,Naikap,2738,44000000,3,3,East,20
6, Kathmandu,Gongabu,13690,550000000,,,West,20
,Kathmandu,Naikap,2053.5,52500000,0,0,West,20
3,Kathmandu,Hattisar,1219.265625,43500000,6,0,West,20
2.5, Kathmandu,Raniban,10609.75,120000000,4,5,West,20
3,Kathmandu,Hattisar,8299.5625,43500000,0,0,West,20
3,Kathmandu,Budhanilkantha,5818.25,95000000,0,0,East,20
,Kathmandu,Budhanilkantha,2310.1875,68500000,5,4,East,20
2, Kathmandu,Dhungeadda,4107,43000000,3,2,West,20
3,Kathmandu,Budhanilkantha,2310.1875,66500000,0,0,East,20
3,Kathmandu,Budhanilkantha,2738,45000000,4,4,South,20
2.5, Kathmandu,Bhimsengola,3080.25,102000000,5,4,West,20
2.5, Lalitpur,Nagdaha,1369,41500000,4,4,,20
2.5, Lalitpur,Bhaisepati,1711.25,51000000,5,4,West,20
2.5, Kathmandu,Sundarbasti,1369,29800000,,,,20
2.5, Kathmandu,Mahankal,1369,33500000,,,,20
2,Kathmandu,Kirtipur,2053.5,18000000,4,4,South East,20
, Kathmandu,Samakhusi,5476,160000000,,,,20
3.5, Kathmandu,Ranibari,5476,130000000,,,,20
4,Kathmandu,Khusibu,2053.5,370000,17,17,North East,20
, Lalitpur,Kupandole,7529.5,150000000,6,,,20
3.5, Kathmandu,Samakhusi,7871.75,205000000,6,9,,20
2.5, Lalitpur,Bhaisepati,9240.75,179000000,8,9,,20
2,Bhaktapur,Balkot,1796.8125,29000000,3,3,North,20
3,Bhaktapur,Bhaktapur,1026.75,20000000,4,3,South East,20
,Bhaktapur,Bhaktapur,1197.875,7500000,0,0,West,20
2,Kathmandu,Kirtipur,2053.5,18000000,4,4,South East,20
3,Bhaktapur,Bhaktapur,2053.5,21500000,9,1,West,20
3,Bhaktapur,Bhaktapur,2053.5,21500000,9,1,West,20
3,Bhaktapur,Bode,7529.5,140000000,5,7,East,20
,Bhaktapur,Changunarayan,1369,2600000,0,0,East,20
4,Bhaktapur,Dadikot,1369,22500000,12,4,South East,20
,Bhaktapur,Dadikot,1369,22500000,12,4,South,20
4,Bhaktapur,Dadikot,1369,22500000,12,4,South East,20
,Bhaktapur,Dadikot,1369,22500000,12,4,South,20
5,Bhaktapur,Gatthaghar,2224.625,75000000,0,0,South,20
0,Bhaktapur,Gatthaghar,500,60000,5,0,North,20
0,Bhaktapur,Gatthaghar,200,11000,0,0,North,20
2,Bhaktapur,Bhaktapur,2395.75,32500000,4,4,South,20
3,Kathmandu,Kapan,1369,20400000,11,0,South,20
1, Bhaktapur,Gundu,3422.5,15000000,,,,20
2.5, Kathmandu,Budhanilkantha,3148.7,62000000,4,6,,20
2.5, Kathmandu,Sundarbasti,1711.25,39500000,6,5,,20
2.5, Lalitpur,Godawari,1711.25,41900000,5,4,,20
2.5, Kathmandu,Chandol,1779.7,47500000,5,,,20
3.5, Kathmandu,Kirtipur,1711.25,37500000,,,,20
, Kathmandu,Sitapaila,1540.125,26500000,5,4,,20
,Kathmandu,Maharajgunj,3080.25,67500000,4,4,South East,20
2.5, Kathmandu,Hattigaunda,1437.45,50000000,4,,,20
,Kathmandu,Lazimpat,8214,350000,0,0,South East,20
3,Kathmandu,Lazimpat,1582,17500000,3,3,South,20
2.5, Lalitpur,Bhaisepati,2053.5,64000000,4,5,,20
2.5, Kathmandu,Sanobharyang,1437.45,32500000,5,4,,20
3.5, Kathmandu,Gongabu,1437.45,35000000,,,,20
2.5, Lalitpur,Sunakothi,2395.75,51500000,4,4,,20
2,Kathmandu,Lazimpat,2738,60000000,11,3,East,20
2.5, Bhaktapur,Duwakot,1437.45,20000000,,,,20
2.5, Lalitpur,Sunakothi,2600,37500000,4,4,,20
5,Kathmandu,Kuleshwor,850,30000,2,1,South,20
2.5, Kathmandu,Hasantar,2738,48500000,4,4,,20
5.5, Kathmandu,Basantanagar,2738,100000000,,38,,20
2.5, Kathmandu,Bansbari,2738,45000000,6,4,,20
4,Kathmandu,Koteshwor,2139.0625,46500000,7,4,North,20
6, Kathmandu,Gopikrishna Hall,3080.25,180000000,,,,20
,Kathmandu,Lazimpat,1200,110000,3,3,South East,20
3,Bhaktapur,Kausaltar,1369,32500000,6,4,South,20
3,Bhaktapur,Kausaltar,6845,16000,1,1,East,20
,Bhaktapur,Kharipati,1026.75,14000000,0,0,West,20
,Kathmandu,Balkhu,1155.09375,22835000,4,3,West,20
3,Kathmandu,Baluwatar,2224.625,65000000,5,5,West,20
3,Kathmandu,Kalikasthan,3508.0625,100000000,5,2,West,20
5,Kathmandu,Kalanki,2566.875,100000,6,3,East,20
3.5,Kathmandu,Baluwatar,4406.46875,100000000,10,8,North,20
3,Kathmandu,Baluwatar,3508.0625,130000000,6,4,West,20
2.5, Kathmandu,Budhanilkantha,1403.225,32500000,,,,20
3, Lalitpur,Bhaisepati,1403.225,58600000,4,5,,20
2.5, Kathmandu,Kapan,1369,22000000,1,1,,20
,Kathmandu,Baluwatar,3422.5,90000000,5,5,South East,20
,Kathmandu,Balkhu,1155.09375,22835000,4,3,West,20
5,Kathmandu,Kalanki,1369,210000,0,0,South,20
3,Kathmandu,Baneshwor,1796.8125,32000000,0,2,East,20
5,Kathmandu,Kalanki,4192.5625,160000000,20,5,East,20
,Kathmandu,Manamaiju,1369,29900000,4,4,West,20
2.5, Lalitpur,Bhaisepati,1369,38000000,4,4,,20
2.5, Kathmandu,Aakasedhara,1369,26500000,,,,20
3,Kathmandu,Baneshwor,1711.25,47000000,12,0,North,20
,Kathmandu,Manamaiju,1112.3125,22000000,0,0,East,20
,Kathmandu,Manamaiju,8214,40000,0,0,West,20
3.5,Kathmandu,Baneshwor,1369,28500000,11,5,South,20
2.5, Kathmandu,Mandikhatar,1369,42500000,,,,20
3,Kathmandu,Banasthali,1967.9375,39500000,5,6,North,20
3,Kathmandu,Balkhu,1796.8125,23000000,3,2,East,20
3,Kathmandu,Balkhu,2738,72500000,6,5,South,20
4,Kathmandu,Kamaladi,3529.453125,220000000,16,4,East,20
,Bhaktapur,Madhyapur Thimi,1000,800000,0,0,South,20
2.5, Kathmandu,Sundarbasti,1437.45,38500000,6,5,,20
,Bhaktapur,Radhe Radhe,1197.875,22000000,0,0,East,20
,Bhaktapur,Radhe Radhe,1197.875,22000000,0,0,East,20
3.5,Bhaktapur,Radhe Radhe,2500,50,0,2,West,20
2.5,Bhaktapur,Sallaghari,1026.75,23000000,0,0,East,20
3,Bhaktapur,Sipadol,1540.125,37500000,7,4,North,20
2.5, Lalitpur,Taukhel,1437.45,38000000,5,4,,20
,Kathmandu,Kapan,1369,27500000,0,0,West,20
3.5,Bhaktapur,Sipadol,1026.75,19000000,7,4,West,20
2.5, Kathmandu,Sinamangal,1403.225,49000000,,,,20
3.5,Kathmandu,Kapan,1540.125,42000000,6,4,South West,20
,Kathmandu,Kapan,1369,26500000,11,0,West,20
3.5,Bhaktapur,Sipadol,1026.75,19000000,7,4,West,20
,Bhaktapur,Suryabinayak,2053.5,20000000,0,0,North,20
,Kathmandu,Anamnagar,1454.5625,46500000,0,0,West,20
7,Kathmandu,Ason,684.5,1.9E+11,0,0,West,20
,Kathmandu,Bafal,1796.8125,32500000,11,0,East,20
3,Kathmandu,Bafal,1540.125,45000,3,4,East,20
5,Kathmandu,Balaju,7187.25,145000000,95,40,East,20
1,Kathmandu,Balaju,375,18000,1,1,East,20
,Kathmandu,Kamalpokhari,3400,55000000,2,3,North East,20
1,Kathmandu,Balaju,550,25000,3,1,East,20
,Kathmandu,Baneshwor,200,1500000,0,0,North,20
3,Kathmandu,Naya Bazar,1711.25,35000000,5,5,East,20
4,Kathmandu,Naxal,2395.75,55000000,0,0,North,20
2.5, Kathmandu,Naya Basti,1711.25,35000000,5,4,West,20
2.5, Lalitpur,Bhaisepati,2121.95,75000000,6,5,South East,20
2.5,Kathmandu,Chandol,3379.71875,80000000,5,6,East,20
2.5, Kathmandu,Kirtipur,2053.5,18000000,4,4,South East,20
,Kathmandu,Chandol,684.5,15000000,0,0,South East,20
2.5, Kathmandu,Bhatkepati,2053.5,25000000,4,4,South East,20
2.5, Kathmandu,Dhumbarahi,2053.5,65000000,5,4,South East,20
2, Kathmandu,Thamel,2053.5,130000000,,,South East,20
,Kathmandu,Chandol,1369,31500000,4,4,West,20
,Kathmandu,Chandol,684.5,15000000,0,0,South East,20
2.5, Lalitpur,Sunakothi,2053.5,42500000,3,3,South East,20
3,Kathmandu,Golfutar,2139.0625,43000000,4,4,South East,20
2.5, Lalitpur,Bagdol,1813.925,54000000,7,4,South East,20
,Kathmandu,Samakhusi,165,500000,0,0,East,20
3.5, Kathmandu,Pingalasthan,1711.25,45000000,7,7,South East,20
2.5, Lalitpur,Kusunti,1471.675,31000000,4,4,South East,20
2,Kathmandu,Chandragiri,1946.546875,35000000,0,0,South East,20
2.5, Lalitpur,Bhaisepati,1437.45,45000000,4,5,South East,20
2,Kathmandu,Chapali,4877.0625,69000000,3,3,South,20
2.5, Lalitpur,Bhaisepati,1437.45,40000000,6,4,South East,20
2,Kathmandu,Chovar,2053.5,65000,3,3,North,20
,Kathmandu,Chundevi,8898.5,150000000,4,4,East,20
3,Kathmandu,Dallu,1155.09375,29000000,8,4,West,20
,Kathmandu,Chandol,1780,22500000,3,4,North East,20
2.5, Lalitpur,Hattiban,1369,26500000,,,South East,20
2.5, Lalitpur,Imadol,2158,42500000,4,4,South East,20
2,Kathmandu,Golfutar,6673.875,110000000,6,3,East,20
3,Kathmandu,Chabahil,1796.8125,35000000,10,4,West,20
2,Kathmandu,Chabahil,12000,975000,0,0,West,20
2.5, Lalitpur,Nakhipot,1197.875,27000000,5,4,South West,20
,Kathmandu,Chabahil,11978.75,350000,14,4,South,20
2.5,Kathmandu,Chamati,1197.875,34000000,6,3,East,20
2.5, Kathmandu,Chandragiri,1711.25,26700000,6,,West,20
,Kathmandu,Samakhusi,5476,160000000,9,4,West,20
3.5, Kathmandu,Baneshwor,1026.75,38000000,6,4,South West,20
3,Kathmandu,Samakhusi,2395.75,55000000,7,7,North,20
2.5, Kathmandu,Siddhartha Colony,6160.5,150000000,6,5,South East,20
3,Kathmandu,Chandol,3251.375,112500000,4,4,East,20
,Kathmandu,Samakhusi,2053.5,7500000,0,0,North,20
4,Kathmandu,Samakhusi,5476,140000000,12,4,East,20
3,Kathmandu,Chamati,877.015625,21500000,4,2,South East,20
3,Kathmandu,Samakhusi,4449.25,85000000,5,6,East,20
3,Kathmandu,Golfutar,1369,37000000,5,5,South,20
3.5, Kathmandu,Dhapasi,4791.5,135000000,5,6,South East,20
, Kathmandu,Maharajgunj,4449.25,190000000,4,5,South East,20
2.5, Kathmandu,Phulbari Colony,3422.5,92000000,6,5,South East,20
3,Kathmandu,Golfutar,1369,37000000,5,6,South,20
3.5, Kathmandu,Koteshwor,3148.7,60000000,7,4,South East,20
,Kathmandu,Chandol,3251.375,112400000,4,4,South East,20
5,Kathmandu,Samakhusi,2053.5,90000000,31,4,East,20
3, Kathmandu,Hepali Height,1437.45,45000000,3,3,South West,20
4,Kathmandu,Dallu,1026.75,24000000,15,5,North,20
2.5, Kathmandu,Pasikot,1369,24000000,5,2,South East,20
2.5, Lalitpur,Nakhipot,2244,29000000,4,4,South,20
,Kathmandu,Dhapasi,1369,25000000,3,3,South,20
3,Kathmandu,Dhapasi,2738,45000000,6,6,South West,20
3.5, Kathmandu,Pepsicola,2121.95,55500000,6,6,South,20
2.5, Kathmandu,Dhapasi,2053.5,33000000,6,,South,20
2,Kathmandu,Dhapasi,5476,70000000,3,4,North,20
2.5, Lalitpur,Thaiba,2053.5,50000000,3,3,South,20
2.5, Kathmandu,Raniban,1900,28000000,6,4,South,20
,Kathmandu,Dhapasi,6160.5,60000,0,0,South East,20
3,Kathmandu,Dhumbarahi,2053.5,65000000,5,4,East,20
3,Kathmandu,Dhapasi,3422.5,60000,4,3,South East,20
2,Kathmandu,Dhumbarahi,1796.8125,55000000,0,0,West,20
3,Kathmandu,Sitapaila,2395.75,29500000,4,3,South East,20
3, Lalitpur,Bhaisepati,1711.25,42500000,7,3,South,20
3,Kathmandu,Sitapaila,3.1,15000000,11,0,West,20
2.5, Kathmandu,Pasikot,1471.675,30000000,5,4,South,20
2.5, Kathmandu,Dhapasi,1437.45,25000000,11,5,South,20
3.5, Bhaktapur,Chardobato,1437.45,41000000,6,6,South,20
3.5, Kathmandu,Syuchatar,1403.225,85000000,7,4,South,20
,Kathmandu,Durbar Marg,1369,250000000,0,0,East,20
2.5, Kathmandu,Golfutar,1369,37000000,5,,South,20
6,Kathmandu,Dillibazar,1283.4375,56000000,20,6,East,20
,Kathmandu,Dhumbarahi,17797,300000000,4,4,East,20
3.5, Bhaktapur,Dadhikot,1369,25000000,12,4,South East,20
3, Lalitpur,Hattiban,2395.75,55000000,5,5,South,20
3.5,Kathmandu,Sitapaila,2203.234375,53600000,3,4,North,20
3, Kathmandu,Dhapasi,1369,41000000,5,4,South East,20
,Kathmandu,Dhapasi,10952,176000000,0,0,North West,20
2.5, Lalitpur,Bhaisepati,1095.2,29500000,6,5,South East,20
, Lalitpur,Thaiba,1060.975,12500000,,,South East,20
,Kathmandu,Dhapasi,2738,72500000,1,4,South East,20
3,Kathmandu,Dhapasi,4107,69000000,7,7,South East,20
3,Kathmandu,Dhapasi,2738,65000000,6,6,West,20
3, Bhaktapur,Katunje,1026.75,20500000,4,3,South East,20
2, Lalitpur,Thecho,752.95,21000000,3,3,South East,20
4.5, Kathmandu,Tilganga,752.95,61500000,21,21,South East,20
3, Kathmandu,Bafal,2738,90000000,6,4,South,20
3,Kathmandu,Dhapasi,4791.5,66000000,5,5,South East,20
,Kathmandu,Dhapasi,2738,65000000,5,5,South,20
2,Kathmandu,Dhapasi,5818.25,70000000,5,3,East,20
,Kathmandu,Dhapasi,3422.5,200000,0,0,North West,20
3.5,Kathmandu,Shantinagar,1369,37500000,11,0,West,20
,Kathmandu,Gaushala,1711.25,45000000,6,7,South East,20
3.5, Kathmandu,Samakhusi,3422.5,52000000,,,South,20
3,Kathmandu,Shantinagar,3251.375,70000000,4,3,East,20
2.5, Kathmandu,Pepsicola,3000,67500000,5,4,South,20
2.5, Kathmandu,Taulung,2738,67500000,6,6,South,20
2, Lalitpur,Hattiban,2738,90000000,4,5,South,20
3,Kathmandu,Dhapasi,1711.25,33500000,4,4,North East,20
3,Kathmandu,Golfutar,3422.5,56000000,6,6,East,20
2.5, Lalitpur,Imadol,1095.2,33000000,6,4,South West,20
2,Kathmandu,Budhanilkantha,7187.25,80000000,5,3,East,20
3,Kathmandu,Budhanilkantha,24984.25,400000000,6,6,East,20
2.5, Kathmandu,Sitapaila,1129.425,26500000,6,4,West,20
3,Kathmandu,Budhanilkantha,6845,100000000,6,6,North West,20
3,Kathmandu,Budhanilkantha,6160.5,96000000,5,7,South East,20
2.5, Lalitpur,Hattiban,1095.2,32500000,3,3,West,20
3,Kathmandu,Budhanilkantha,10952,105000000,5,6,West,20
,Kathmandu,Panipokhari,1583,23000000,3,3,South,20
2,Kathmandu,Panipokhari,1385,120000,3,3,East,20
3,Kathmandu,Budhanilkantha,1347.609375,33000000,3,4,East,20
1,Kathmandu,Panipokhari,1000,100000,2,2,West,20
3,Kathmandu,Budhanilkantha,1775.421875,29000000,0,0,North East,20
2.5, Bhaktapur,Balkot,1095.2,25000000,,,West,20
2,Kathmandu,Budhanilkantha,5476,90000000,6,3,West,20
2.5, Lalitpur,Imadol,1095.2,27500000,5,4,West,20
2.5, Lalitpur,Imadol,1095.2,27000000,5,4,West,20
1,Kathmandu,Ranibari,2738,44000000,3,1,East,20
2,Kathmandu,Budhanilkantha,3165.8125,50000000,5,4,East,20
,Kathmandu,Gothatar,2310.1875,36000000,0,0,South,20
,Kathmandu,Budhanilkantha,21904,105000000,4,3,South,20
,Kathmandu,Gothatar,2310.1875,36000000,0,0,South,20
,Kathmandu,Pasikot,2566.875,36000000,0,0,East,20
,Kathmandu,Panipokhari,2600,67500000,0,0,North,20
3,Kathmandu,Budhanilkantha,2823.5625,40000000,5,5,East,20
,Kathmandu,Gyaneshwor,21904,1200000,0,0,North East,20
3,Kathmandu,Budhanilkantha,1711.25,29900000,7,6,South West,20
3,Kathmandu,Naya Bazar,1026.75,40000000,3,4,East,20
2.5, Lalitpur,Vinayak Colony,1471.675,51000000,4,2,West,20
2.5, Lalitpur,Vinayak Colony,1471.675,51000000,4,3,West,20
3, Kathmandu,Chabahil,1437.45,32000000,8,6,West,20
3,Kathmandu,Budhanilkantha,2652.4375,59000000,4,6,South East,20
3,Kathmandu,Budhanilkantha,2139.0625,32000000,4,6,North,20
3,Kathmandu,Budhanilkantha,2738,45000000,5,7,South East,20
3,Kathmandu,Budhanilkantha,2823.5625,58000000,9,4,East,20
3,Kathmandu,Budhanilkantha,2738,52500000,5,5,South East,20
2.5, Lalitpur,Nakhipot,1437.45,32000000,5,4,West,20
,Kathmandu,Pasikot,3422.5,32000000,0,0,South West,20
3.5, Kathmandu,Battisputali,1437.45,33000000,6,,West,20
3,Kathmandu,Budhanilkantha,2738,57500000,4,5,South West,20
2.5, Lalitpur,Dholahiti,1369,27500000,4,4,West,20
2.5, Lalitpur,Lamatar,1369,15500000,3,2,West,20
3.5, Kathmandu,Manabahadur Marga,1369,35000000,5,6,West,20
2.5, Kathmandu,Phutung,1369,29900000,4,4,West,20
3.5, Lalitpur,Dhapakhel,1369,38000000,,,West,20
3,Kathmandu,Budhanilkantha,2738,42000000,5,5,East,20
,Kathmandu,Old Baneshwor,3165.8125,60000000,6,3,South,20
3,Kathmandu,Budhanilkantha,7187.25,160000000,6,6,East,20
4,Kathmandu,Budhanilkantha,7187.25,160000000,10,10,East,20
3,Kathmandu,Budhanilkantha,6502.75,55000000,5,6,South,20
,Kathmandu,Pasikot,1882.375,28500000,6,6,South East,20
3,Kathmandu,Maharajgunj,3080.25,67500000,5,5,South East,20
3,Kathmandu,Pasikot,1369,30000000,5,4,West,20
2.5, Lalitpur,Thado Dhunga,3080.25,77500000,5,4,South West,20
3,Kathmandu,Budhanilkantha,1775.421875,29000000,0,0,North East,20
3,Kathmandu,Ramkot,1326.21875,19000000,4,3,East,20
,Kathmandu,Pepsicola,1340,15200000,4,2,South,20
2.5,Kathmandu,Budhanilkantha,6074.9375,110000000,4,6,South East,20
2,Kathmandu,Budhanilkantha,2139.0625,36500000,5,4,East,20
4,Kathmandu,Chabahil,1112.3125,25000000,6,4,East,20
2.5, Lalitpur,Thaiba,1779.7,50000000,4,3,South West,20
3,Kathmandu,Chabahil,1796.8125,35000000,10,4,West,20
,Kathmandu,Ramkot,1711.25,17500000,4,2,North East,20
2,Kathmandu,Golfutar,3080.25,55000000,4,4,South East,20
5.5, Kathmandu,Baluwatar,2738,170000000,,8,South West,20
,Kathmandu,Pepsicola,4791.5,38000,0,0,East,20
3, Kathmandu,Budhanilkantha,2738,68000000,5,6,South West,20
3.5, Kathmandu,Budhanilkantha,2566.875,55000000,7,8,South West,20
2,Kathmandu,Golfutar,2395.75,35000000,4,4,East,20
3,Kathmandu,Golfutar,2053.5,45000000,0,4,East,20
6,Kathmandu,Pepsicola,1336,11000000,3,2,North West,20
,Kathmandu,Chabahil,1400,2000000,0,0,East,20
2,Kathmandu,Golfutar,6502.75,102500000,5,0,East,20
1, Lalitpur,Hattiban,3080.25,38000000,2,2,South West,20
2.5, Lalitpur,Bhaisepati,1711.25,55000000,4,5,South West,20
3.5, Kathmandu,Basundhara,4107,92000000,7,6,South West,20
,Kathmandu,Ranibari,11636.5,220000000,0,0,South,20
2,Kathmandu,Budhanilkantha,2738,65000000,5,4,East,20
3.5, Bhaktapur,Suryabinayak,1026.75,20000000,,,West,20
2,Kathmandu,Budhanilkantha,5818.25,60000000,5,5,East,20
,Kathmandu,Budhanilkantha,2738,47500000,5,4,East,20
2.5, Lalitpur,Bhaisepati,1711.25,36000000,7,7,South West,20
2,Kathmandu,Budhanilkantha,8898.5,130000000,6,7,North,20
2.5, Kathmandu,Dhapasi,1026.75,12000000,,,West,20
3.5, Lalitpur,Imadol,1026.75,27500000,5,3,West,20
,Kathmandu,Raniban,10609.75,120000000,0,0,West,20
2.5, Kathmandu,Gothatar,2053.5,40000000,4,3,South West,20
2.5, Lalitpur,Harisiddhi,1026.75,27000000,4,4,West,20
5,Kathmandu,Gongabu,1711.25,90000000,31,4,East,20
3,Kathmandu,Budhanilkantha,10952,200000,5,4,East,20
3,Kathmandu,Budhanilkantha,1347.609375,33000000,3,4,East,20
4,Kathmandu,Pepsicola,1112.3125,22200000,10,3,East,20
2, Kathmandu,Banasthali,3490.95,62500000,,,South West,21
2.5, Kathmandu,Grande Villa,1779.7,53500000,5,5,,21
2.5,Kathmandu,Budhanilkantha,1925.15,32000000,6,4,North East,21
2,Lalitpur,Thasikhel,1369,46500000,0,0,East,21
2,Lalitpur,Thasikhel,1369,46500000,0,0,East,21
,Kathmandu,Hattigauda,8214,95000000,5,4,East,22
2,Kathmandu,Budhanilkantha,2395.75,57500000,4,5,East,22
,Kathmandu,Kalanki,1240.65625,50000000,0,0,West,22
,Lalitpur,Tangal,278.07,70000000,5,,East,22
,Kathmandu,Budhanilkantha,1796.8125,26000000,3,3,South,22
3,Kathmandu,Gaurighat,2053.5,40000000,0,4,South East,22
4,Kathmandu,Nainatole,3593.62,60000000,5,2.5,North East,22
3,Kathmandu,Dallu,11208.6875,278375000,0,0,West,22
3,Lalitpur,Hattiban - 28,2224.62,29000000,5,2.5,North,22
4,Kathmandu,Budhanilkantha,16428,550000,24,0,East,22
,Kathmandu,Balaju,1369,22000000,0,0,South,22
,Lalitpur,Kumaripati,1711.25,76000000,0,0,South East,22
3,Kathmandu,Dhapasi,2738,65000000,5,6,South East,22
3,Kathmandu,Budhanilkantha,3080.25,63000000,5,5,North West,22
2.5,Kathmandu,Bohoratar,1026.75,16500000,5,3,North,22
3,Kathmandu,Budhanilkantha,2395.75,525000000,5,5,East,22
3,Lalitpur,Nakhipot,1369,28500000,5,5,South,22
2.5, Lalitpur,Kupandole,10267.5,210000000,7,7,,22
3,Kathmandu,Dhapasi,4107,69000000,5,5,South,22
3.5,Kathmandu,Upper Pasikot,2481.31,51000000,5,6,south,22
3,Kathmandu,Hattigauda,1369,24500000,6,5,North East,22
8,Kathmandu,Gaushala,1048.140625,260312500,0,8,North West,22
,Kathmandu,Kalanki,4791.5,105000000,0,0,South,22
3.5,Kathmandu,Thulo-Bharyang,3935.87,140000000,10,5,East/North,22
2.5, Lalitpur,Bhaisepati,1129.425,35000000,5,4,,22
3, Kathmandu,Jarankhu,1711.25,28400000,5,5,East,22
5.5, Lalitpur,Kupandole,1711.25,140000000,,10,East,22
5, Lalitpur,Kupandole,1711.25,140000000,,,East,22
,Kathmandu,Nagarjun,1454.5625,24000000,0,0,South East,22
3.5, Kathmandu,Manamaiju,1026.75,27500000,6,7,South,22
3.5, Lalitpur,Manbhawan,4791.5,150000000,,,West,22
,Kathmandu,Tahachal,2139.0625,41000000,0,0,South,22
3.5, Kathmandu,Samakhushi chowk,1711.25,45000000,21,5,South East,22
2.5, Kathmandu,Thulobharyang,3833.2,140000000,,,North East,22
2.5, Kathmandu,Swoyambhu,4209.675,6200000,6,3,East,22
,Kathmandu,Sitapaila,2566.875,62500000,4,5,South,22
2.5,,Kathmandu,2738,76500000,5,6,South East,22
2.5, Lalitpur,Khumaltar,2053.5,35000000,6,4,North East,22
3,Lalitpur,Bhaisepati,6160.5,210000000,6,4,East,22
4, Lalitpur,Imadol,5236.425,125000000,6,4,North,22
3,Lalitpur,Ekantakuna,1155.09375,27000000,5,3,West,22
3, Kathmandu,Thankot,1026.75,13500000,7,2,West,22
,Kathmandu,Tinkune,1540.125,37500000,0,0,North,22
,Kathmandu,Tinkune,1540.125,37500000,0,0,North,22
,Kathmandu,Tokha,1369,26000000,0,0,West,22
2,Kathmandu,Pasikot,4107,55000000,5,5,North,22
5, Kathmandu,Kalanki,1095.2,50000000,,5,West,22
3,Kathmandu,Tarkeshwor,2053.5,110000,0,6,East,22
5, Lalitpur,Lagankhel,102.675,70000000,,,East,22
2.5, Kathmandu,Sitapaila,2464.2,35000000,5,5,South,22
2.5, Lalitpur,Hattiban,1095.2,35000000,,,North,22
4, Bhaktapur,Suryabinayak,1369,38000000,18,,South,22
2.5,Kathmandu,Ganesthan,4449.25,35000000,8,7,West,22
2.5, Lalitpur,Bhaisepati,1129.425,35000000,5,4,,22
2.5, Kathmandu,Kapan,1129.425,33000000,,,,22
3, Kathmandu,Ranibari,1369,35000000,,,,22
3,Kathmandu,Sitapaila,1500,40000,4,3,South East,22
4, Bhaktapur,Lokanthali,1711.25,40000000,12,4,South,22
3.5,Kathmandu,Machapokhari,1711.25,35000000,9,6,East,22
2.5,Kathmandu,Basundhara,3422.5,100000000,5,5,East,22
2.5,Kathmandu,Thankot,4107,42900000,8,5,East,22
5,Lalitpur,Pulchowk,620.32,35000000,4,5,East,22
2.5,Kathmandu,Kapan,855.625,14000000,4,3,North,22
4,Bhaktapur,Radhe Radhe,800,24000000,4,4,North,22
3,Lalitpur,Nakhipot,1369,28500000,8,5,South,22
,Kathmandu,Matatirtha,1026.75,13500000,0,0,East,22
2.5,Kathmandu,Sitapaila,1989.32,,4,4,West,22
1,Kathmandu,Kirtipur,1711.25,24000000,2,2,South West,22.967
3.5, Kathmandu,Shankhamul,2121.95,68000000,7,3,North East,23
2.5,Kathmandu,Sun city,941.18,23000000,2,3,East,23
3,Kathmandu,Thankot,1026.75,13000000,6,2,West,23
2.5, Kathmandu,Kalimati,3422.5,82000000,,,,23
3,Kathmandu,Mulpani,1369,30000000,0,0,South East,23
5,Kathmandu,Pepsicola,3764.75,110000000,0,13,South East,23
2.5, Lalitpur,Imadol,1129.425,32500000,6,4,West,23
